intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
-0.175521095,-4.301728018,4.903870935,-0.785268119,1.667752489,2.851414109,-0.378097332,2.40259111,0.706074087,-2.868709732,-0.243742466,-0.6739052,2.750635098,0.249527181,3.479777064
-0.162439997,-4.298255861,4.879349925,-0.793829474,1.655331411,2.849256811,-0.375002795,2.404221635,0.712747171,-2.879213025,-0.239335535,-0.696933566,2.7487247,0.249131062,3.474285708
-0.159816886,-4.292712415,4.883838579,-0.786963781,1.637602384,2.849573145,-0.374162921,2.394543476,0.710007031,-2.874516572,-0.241349892,-0.696751395,2.751642711,0.255791047,3.472283778
-0.184170734,-4.327597823,4.916716272,-0.802696722,1.662213423,2.889384537,-0.372438823,2.416717158,0.672441724,-2.841531271,-0.257689603,-0.645478759,2.759788262,0.238396409,3.457616941
-0.210250227,-4.334730559,4.901956809,-0.816885424,1.649760706,2.895808747,-0.379938329,2.422910999,0.681650773,-2.835370365,-0.222094418,-0.636122032,2.748760584,0.232092874,3.459727451
-0.161986208,-4.323496625,4.887501781,-0.83891784,1.630479326,2.902333629,-0.392946754,2.439676068,0.651153676,-2.838125011,-0.229665956,-0.62223399,2.736400034,0.232188733,3.465484901
-0.136488611,-4.333262076,4.889808732,-0.813508007,1.635684495,2.902446653,-0.402120574,2.430954748,0.626164943,-2.828059299,-0.234367393,-0.634114504,2.744468017,0.233934302,3.464745163
-0.109862906,-4.335956274,4.892202398,-0.820577793,1.627433468,2.909799507,-0.422479573,2.430652484,0.60978091,-2.804241661,-0.240205596,-0.637857247,2.740561905,0.233051239,3.481111216
-0.091585411,-4.325176099,4.868313503,-0.816447953,1.612044013,2.908197611,-0.40760641,2.429092852,0.607896042,-2.811888831,-0.246435412,-0.637942687,2.730092752,0.220005058,3.469277343
-0.05530915,-4.312178926,4.870011803,-0.828269472,1.605150347,2.926996381,-0.386847273,2.402931917,0.602211752,-2.819892122,-0.243434501,-0.658380984,2.720713973,0.22551385,3.46296129
-0.038731989,-4.324413628,4.812150933,-0.851525524,1.611607292,2.930718681,-0.33964103,2.413060498,0.603517897,-2.8098485,-0.199106305,-0.649127278,2.72553152,0.211686949,3.459764622
0.0219012,-4.347044328,4.782453597,-1.093264502,1.632899043,2.962898105,-0.362685445,2.413498146,0.600981305,-2.818450701,-0.243930554,-0.613210167,2.654527628,0.284818276,3.577930691
0.033803241,-4.343057314,4.767412305,-1.092588946,1.634451117,2.964883328,-0.365620455,2.392124851,0.594142633,-2.807205896,-0.248784412,-0.60204068,2.655013257,0.291813049,3.581719438
0.015501292,-4.335138135,4.687137473,-1.102879129,1.62479626,2.941201783,-0.391000867,2.420331607,0.598087799,-2.825672456,-0.23823356,-0.611940797,2.716533808,0.192734567,3.59422802
0.054302119,-4.308684475,4.706197296,-1.104844257,1.61300854,2.929426752,-0.334228273,2.391280426,0.556822127,-2.873119852,-0.281260876,-0.65201052,2.684291054,0.20751005,3.551083108
0.037460695,-4.285455189,4.708586549,-1.099031762,1.596404443,2.923829788,-0.338253976,2.393304881,0.552397874,-2.876331148,-0.290290951,-0.654282576,2.674265396,0.201154957,3.547475004
0.032372212,-4.285684977,4.705541346,-1.097991847,1.594931161,2.924068144,-0.335581355,2.391330938,0.551044308,-2.876075355,-0.288600144,-0.654139278,2.672971686,0.202656248,3.546793975
0.003256497,-4.278031944,4.678478177,-1.107724159,1.59384151,2.92361924,-0.365644508,2.381708661,0.584086265,-2.880651364,-0.277793779,-0.609037517,2.69341277,0.207629631,3.553196793
-0.012858502,-4.269305436,4.682652349,-1.103967547,1.587734974,2.931261586,-0.37717718,2.38681017,0.592914586,-2.872306124,-0.271654931,-0.60752364,2.690134866,0.196342597,3.562483833
0.026624683,-4.239705362,4.697311216,-1.10422928,1.508577142,2.946577077,-0.368553544,2.415950404,0.646772504,-2.909988007,-0.279191548,-0.662990841,2.692641271,0.193987834,3.549976974
0.040481079,-4.25826383,4.698005217,-1.104626009,1.520975297,2.93250524,-0.349822012,2.41729732,0.628281181,-2.921498729,-0.275549402,-0.681652576,2.682211178,0.193488481,3.524699175
0.033057153,-4.256238875,4.701816958,-1.101931771,1.515313537,2.932826416,-0.351950975,2.413599312,0.627883745,-2.92083459,-0.276346436,-0.682817411,2.681306303,0.197856377,3.526235154
0.058611893,-4.252318874,4.71963851,-1.08256474,1.514772981,2.932712566,-0.354602613,2.418017179,0.631015705,-2.924729322,-0.269934727,-0.700975751,2.67992024,0.19233634,3.524332652
0.064364505,-4.249604927,4.721729622,-1.083769819,1.516198216,2.936147133,-0.358390589,2.421600235,0.628129196,-2.926158611,-0.270173639,-0.697192947,2.679336087,0.185953868,3.526057985
0.054583101,-4.248287655,4.727834488,-1.081393397,1.517816418,2.944265488,-0.366136878,2.408159791,0.632688179,-2.941798468,-0.28281815,-0.685979794,2.68374535,0.181485656,3.533826386
0.083044548,-4.250354379,4.715235148,-1.077175485,1.526061454,2.913865537,-0.347686732,2.412154093,0.60755714,-2.931137023,-0.269883621,-0.690570197,2.660331633,0.164618754,3.512656878
0.094746355,-4.247083934,4.727249355,-1.073499482,1.51105964,2.91932892,-0.342394508,2.418239575,0.603034424,-2.929103234,-0.277621044,-0.693121543,2.644387907,0.157449148,3.515100292
0.088957316,-4.243534267,4.732866694,-1.073857038,1.508738785,2.917868132,-0.343966496,2.423347308,0.605956873,-2.928794373,-0.272622124,-0.697962866,2.651532549,0.148957772,3.518047173
0.076769333,-4.247092088,4.73189811,-1.068388874,1.511868202,2.917077385,-0.33457954,2.431871554,0.600385627,-2.923194478,-0.277115691,-0.701241917,2.657710837,0.152434571,3.516850612
0.091545189,-4.249416486,4.730026804,-1.078259532,1.531820116,2.931004145,-0.329297543,2.44559908,0.588806723,-2.928617221,-0.269342037,-0.703939823,2.649368688,0.164157385,3.508131319
0.106494337,-4.254888958,4.717792001,-1.080279008,1.531650054,2.937163629,-0.32819473,2.446996526,0.574701274,-2.923910565,-0.268249417,-0.708164818,2.64904047,0.162794679,3.509001945
0.110125171,-4.252976661,4.716414975,-1.081436836,1.535632628,2.938953085,-0.329430729,2.443441055,0.572627076,-2.922062651,-0.260285045,-0.708622519,2.65036566,0.165203692,3.506216095
0.107350706,-4.256890848,4.708751552,-1.08108525,1.54499993,2.934919022,-0.325877725,2.439072251,0.5687214,-2.922384215,-0.265614128,-0.71100326,2.657327302,0.166903139,3.499323114
0.124157091,-4.255403498,4.710526035,-1.072134689,1.548277492,2.934691779,-0.335977503,2.427397162,0.575661648,-2.917223459,-0.266396661,-0.719033092,2.67823599,0.174493017,3.503969973
0.115944041,-4.257955283,4.710421164,-1.072723705,1.548365637,2.935590853,-0.330549265,2.426898169,0.573763632,-2.91998086,-0.271945905,-0.71620707,2.677924709,0.174834328,3.502604188
0.140919499,-4.244615883,4.710895904,-1.06358337,1.532053946,2.931032791,-0.340433139,2.432696105,0.576879315,-2.923820807,-0.27567944,-0.710849022,2.651869587,0.17472455,3.501001786
0.136878747,-4.248104363,4.712890792,-1.069967586,1.542842596,2.931586557,-0.346306993,2.428358393,0.581137555,-2.919257278,-0.268762009,-0.703948396,2.657194331,0.170374792,3.502310525
0.135848987,-4.24857818,4.718977403,-1.063352735,1.556549446,2.911243589,-0.34775635,2.440246467,0.591680526,-2.903515006,-0.275886591,-0.702903257,2.661728584,0.184122886,3.492971892
0.137208603,-4.248540075,4.719145674,-1.063367126,1.556452226,2.910758299,-0.347704187,2.439928418,0.590651784,-2.903352167,-0.275737985,-0.70293132,2.662005859,0.183709535,3.492822515
0.161249645,-4.242753553,4.717925465,-1.089369227,1.538066082,2.9192201,-0.195319726,2.493214282,0.625058202,-2.928232834,-0.348414241,-0.65714927,2.687403972,0.195881483,3.483228945
0.154879779,-4.232416643,4.716097415,-1.094762193,1.534104449,2.910863427,-0.21898363,2.518625286,0.611276881,-2.928276664,-0.345691529,-0.644624019,2.680405042,0.199800324,3.496948062
0.154359852,-4.226101627,4.71109964,-1.099823971,1.528400917,2.908702036,-0.227385061,2.520453686,0.621150591,-2.935339641,-0.338510369,-0.649164106,2.675857255,0.205976891,3.491511576
0.117920667,-4.217203111,4.711100895,-1.099366017,1.555611574,2.88339601,-0.213555851,2.500660232,0.684326116,-2.912972339,-0.359080585,-0.639520081,2.668531046,0.246063906,3.484170332
0.128735891,-4.22225207,4.71499803,-1.096566366,1.557251415,2.884212751,-0.207951416,2.503312543,0.683978974,-2.91186759,-0.357587257,-0.640264675,2.673273489,0.234579331,3.477117978
0.143504469,-4.22238702,4.678241263,-1.123788709,1.543882996,2.830706191,-0.206701084,2.526853487,0.620076083,-2.897373011,-0.381688465,-0.610820934,2.638501103,0.241081713,3.478479516
0.148087681,-4.223411961,4.665148959,-1.120051447,1.545605651,2.840869721,-0.208154225,2.546062138,0.613828523,-2.897318125,-0.376152575,-0.613702133,2.636052139,0.233551262,3.47723921
0.215502528,-4.165051935,4.66848743,-1.048342733,1.483298405,2.810466575,-0.217556904,2.529875899,0.625719146,-2.959308753,-0.416586239,-0.685559505,2.51929197,0.044798377,3.50522961
0.247086471,-4.13951701,4.661040921,-1.056076177,1.417351275,2.851087153,-0.16903743,2.566165808,0.610748137,-2.996792645,-0.447747894,-0.664341256,2.482903761,0.055536174,3.503818772
0.238296348,-4.140624472,4.734511819,-1.058030602,1.41804652,2.856751963,-0.170193473,2.56993112,0.613291144,-2.999118768,-0.44294479,-0.663054567,2.489647817,0.05780575,3.508686936
0.233024033,-4.119199478,4.718378563,-1.037206309,1.427160657,2.859500856,-0.167807664,2.591811261,0.643534184,-3.007443087,-0.460333686,-0.671601741,2.494550283,0.05303503,3.506391649
0.228585041,-4.118759822,4.711153472,-1.045124323,1.426587329,2.862367036,-0.158587211,2.58482163,0.639343214,-3.010247496,-0.464738308,-0.665950531,2.488049094,0.057004161,3.507306135
0.231278916,-4.120952376,4.713847551,-1.046840387,1.42455084,2.868724435,-0.156451631,2.593423169,0.636593199,-3.00904194,-0.471673324,-0.661815347,2.493837227,0.062259123,3.515374708
0.278080234,-4.149465279,4.669057541,-1.140189578,1.435213265,2.828579992,-0.231795022,2.579487666,0.629915496,-2.935646424,-0.470439892,-0.651352042,2.489846207,0.079505384,3.503844537
0.347415195,-4.108576476,4.690837398,-1.182421297,1.442676806,2.777108269,-0.309178458,2.529822915,0.58771951,-2.898374503,-0.392444016,-0.651861981,2.471881934,0.144651104,3.466961818
0.364899003,-4.073604493,4.718104511,-1.172448328,1.420223595,2.749553698,-0.282093402,2.479477508,0.58565769,-2.924935408,-0.41672809,-0.702847719,2.457340989,0.114926741,3.452214688
0.372440174,-4.063457638,4.718964156,-1.159135717,1.40000394,2.751007198,-0.312772866,2.480910546,0.604876972,-2.913556482,-0.403828334,-0.705069198,2.456761171,0.107718933,3.458952458
0.303616875,-4.036889239,4.944978918,-1.132515142,1.567178756,2.642927146,-0.41089804,2.564711782,0.635947405,-2.74913238,-0.602520943,-0.62407506,2.413704784,0.131738931,3.457175631
0.418455123,-4.183516428,4.850013691,-0.918328845,1.562920202,2.708016127,-0.175889042,2.616885185,0.569581353,-2.906147811,-0.717357517,-0.547816038,2.333331434,0.046061206,3.398752044
0.397720306,-4.245349603,4.856121949,-0.91803738,1.548326291,2.698190976,-0.150283747,2.577401059,0.54586753,-2.906687231,-0.725896881,-0.53013932,2.305744617,0.066791534,3.398980119
0.407582416,-4.277737299,4.81219706,-0.934939614,1.551992044,2.711301569,-0.118757657,2.604131743,0.528711999,-2.907117867,-0.726302009,-0.544337415,2.358436028,0.077711197,3.435570122
0.436585962,-4.264500772,4.827820882,-0.928516798,1.536315707,2.707040974,-0.153642637,2.624911442,0.535421731,-2.917512847,-0.713680714,-0.551454887,2.366138654,0.061197682,3.427049819
0.462989818,-4.273610882,4.878240418,-0.920207509,1.562978908,2.705454952,-0.151019904,2.625237759,0.530583043,-2.914432913,-0.711349996,-0.549061068,2.388160714,0.051021616,3.422209132
0.411285531,-4.382879408,4.879276144,-0.927959941,1.594544588,2.737578123,-0.102180074,2.578179497,0.474510049,-2.787482464,-0.709627178,-0.46733311,2.365685209,0.008298734,3.389203186
0.354335865,-4.290821915,4.939229523,-0.922251914,1.460358006,2.753273436,-0.110837585,2.650507646,0.417974606,-2.769278479,-0.825467973,-0.393530484,2.381195456,0.020447636,3.483589129
0.374850704,-4.301187199,4.945523678,-0.926176419,1.475653537,2.736455097,-0.118065101,2.666922332,0.418386564,-2.768504414,-0.824175415,-0.387996177,2.375463927,0.024559505,3.476630457
0.375605909,-4.30642112,4.940882718,-0.932793281,1.481105008,2.736120885,-0.11471389,2.666760795,0.426823066,-2.772728542,-0.821057661,-0.389804384,2.37467949,0.020271186,3.475939261
0.426409516,-4.304496186,4.918617226,-0.922751221,1.487552879,2.719423963,-0.125212892,2.677324959,0.38514779,-2.783049321,-0.855849956,-0.442740505,2.336152652,0.00299556,3.48383727
0.428360396,-4.303883555,4.919248125,-0.922384349,1.487748674,2.718207708,-0.124722775,2.687739874,0.383805387,-2.775600372,-0.853025472,-0.450785457,2.334821026,0.000918784,3.483711261
0.428399653,-4.311199179,4.912809146,-0.929324599,1.483390508,2.716288658,-0.120296698,2.701578985,0.371307087,-2.771898438,-0.853291569,-0.458503081,2.349786722,-0.008071536,3.48798087
0.400684705,-4.312943225,4.884184796,-0.948933174,1.454379588,2.682362492,-0.216075242,2.732765933,0.358105197,-2.736489162,-0.838179387,-0.449321611,2.342091736,0.049157663,3.495984684
0.355125052,-4.280529461,4.86983309,-0.971280321,1.446269583,2.69703099,-0.25035474,2.760222662,0.376470273,-2.733953386,-0.778140077,-0.443455896,2.347255561,0.045812074,3.500918123
0.405588144,-4.248564636,4.828854622,-0.911262214,1.477371873,2.639287422,-0.271752585,2.814628178,0.35507217,-2.722303137,-0.744524637,-0.48366953,2.320700888,0.049829268,3.491806678
0.410875619,-4.292674141,4.802660041,-0.927426031,1.378897809,2.68517694,-0.355814316,2.875066456,0.314285482,-2.670961322,-0.697550012,-0.454492694,2.354590317,0.00082075,3.530406803
0.363313891,-4.267699524,4.770631872,-0.9675515,1.382919221,2.674421232,-0.367012193,2.89281373,0.310335489,-2.652707152,-0.690530812,-0.429727198,2.359000316,0.013686009,3.56042646
0.356924421,-4.282749957,4.738578759,-0.97277185,1.315425055,2.714076985,-0.379668556,2.92864852,0.331250932,-2.638550196,-0.651783579,-0.406771308,2.363099382,-0.032203462,3.55829229
0.420651088,-4.245336618,4.745157152,-0.990321554,1.238968271,2.691443522,-0.340360202,2.952633107,0.304171392,-2.633014226,-0.650820612,-0.36684348,2.320442842,-0.05089251,3.528527405
0.443643909,-4.239671965,4.747158526,-1.000614487,1.235755638,2.700502718,-0.357693846,2.950224666,0.304030081,-2.632916016,-0.63661066,-0.369026881,2.317177904,-0.050584605,3.523813814
0.480926768,-4.246578053,4.757563047,-1.002008729,1.230302023,2.678272197,-0.337644503,2.961440633,0.27704833,-2.642367031,-0.658959779,-0.369801766,2.307544061,-0.046423824,3.51191488
0.485719011,-4.253862846,4.756324308,-1.012907628,1.231714228,2.688219123,-0.36442813,2.962234556,0.302302537,-2.637547724,-0.638647816,-0.379770102,2.331389439,-0.023505704,3.511775483
0.473993794,-4.251468158,4.754233956,-1.007602799,1.246254511,2.684749132,-0.367100106,2.965192266,0.303176142,-2.641683049,-0.638890329,-0.378894526,2.330936125,-0.017278348,3.507255127
0.47586208,-4.252292714,4.756290432,-1.009379705,1.246797955,2.687501898,-0.367766177,2.967147053,0.301769808,-2.638604143,-0.638261423,-0.378780329,2.331018593,-0.017750099,3.507706274
0.498502144,-4.253765219,4.745616612,-1.023583993,1.245926329,2.697516201,-0.350862507,2.98104667,0.317672847,-2.644710504,-0.625677376,-0.376151609,2.331519748,-0.031263408,3.499473878
0.518970449,-4.25316536,4.768012323,-0.987802789,1.23042107,2.722367162,-0.364456631,2.983963175,0.320259689,-2.658535305,-0.619585884,-0.390816101,2.34665429,-0.030139794,3.498866773
0.573652332,-4.276642683,4.710358051,-1.026288692,1.190491182,2.712641318,-0.359675831,2.990986818,0.28712536,-2.671273333,-0.643853495,-0.356421323,2.342520664,-0.066040337,3.500669048
0.542841735,-4.28722159,4.711350399,-1.048107781,1.191540222,2.721081594,-0.388712928,2.974810634,0.294571965,-2.650659624,-0.643326838,-0.349262001,2.378152975,-0.064111998,3.525537972
0.610750395,-4.310629171,4.708719718,-1.071595512,1.222379765,2.75390043,-0.331459224,2.949815107,0.312075367,-2.666911026,-0.667603038,-0.357392152,2.403314214,-0.084382121,3.552381707
0.558835228,-4.240593899,4.72508453,-1.072852911,1.205097981,2.724955955,-0.301200617,2.99976899,0.400264927,-2.695954061,-0.655076671,-0.411557568,2.368523717,-0.122083527,3.537737377
0.59272529,-4.22693219,4.767654306,-1.057252542,1.196227862,2.723792588,-0.343506212,2.991850502,0.380787403,-2.708626413,-0.644992113,-0.424511433,2.333959032,-0.141163639,3.525321218
0.690695976,-4.275580882,4.831509424,-0.964893097,1.148370164,2.812606947,-0.332582553,2.885788682,0.177920537,-2.787431715,-0.708370975,-0.416282771,2.340858372,-0.148162254,3.666571048
0.710583669,-4.246447538,4.850404138,-0.964243804,1.151313175,2.788765031,-0.347679371,2.870027721,0.196965637,-2.791322319,-0.696437112,-0.424097897,2.318691795,-0.132181372,3.668715405
0.796108455,-4.231932449,4.862207831,-0.972079316,1.193494031,2.773478375,-0.298562652,2.812955522,0.192376572,-2.847072014,-0.735518117,-0.421437729,2.266570253,-0.164520525,3.652999304
0.798290214,-4.212370654,4.863916093,-0.957292697,1.186622677,2.763908489,-0.311817963,2.804185185,0.203130587,-2.848246496,-0.738255146,-0.424468609,2.273125449,-0.154395328,3.640175898
0.752551075,-4.230846072,4.841860796,-0.977947775,1.192160945,2.770765841,-0.308688818,2.775187502,0.196618942,-2.805554977,-0.709736935,-0.436380815,2.273141243,-0.208880515,3.64526155
0.805437016,-4.246457037,4.885785182,-1.042125284,1.156057235,2.81809028,-0.359245726,2.692274608,0.184944943,-2.798331159,-0.7164022,-0.404548328,2.288695504,-0.223520733,3.696734458
0.926178248,-4.283542817,4.800966333,-1.163500292,1.053842343,2.886741875,-0.264735362,2.742803558,0.192665937,-2.709170112,-0.676340342,-0.371989819,2.317923002,-0.205542378,3.669231105
0.931370927,-4.264903183,4.788881795,-1.195376763,1.050425117,2.873058183,-0.268857892,2.731162577,0.188854459,-2.720295531,-0.68358478,-0.374237251,2.308238105,-0.205447468,3.660972402
0.91729868,-4.274616053,4.784247341,-1.201205741,1.051261538,2.87810534,-0.258298083,2.706136456,0.19295423,-2.732368691,-0.717436466,-0.389921441,2.307099326,-0.167168072,3.653187022
0.951302833,-4.278718524,4.745720064,-1.193188262,1.070668858,2.878563711,-0.207560523,2.683545111,0.18266964,-2.69571163,-0.718918482,-0.306919736,2.278908621,-0.159986107,3.690649747
0.945551267,-4.280016339,4.740711749,-1.201695643,1.079904587,2.871610519,-0.213087827,2.70683013,0.177007961,-2.700534078,-0.717204574,-0.3021332,2.275831608,-0.167433386,3.687526493
0.854128866,-4.276375505,4.760254664,-1.240071857,1.027377648,2.857860036,-0.316822507,2.78382813,0.170786141,-2.709670411,-0.691539444,-0.314472268,2.272503092,-0.178942494,3.667165371
