intercept,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r_on,r13_lag,R2,adjR2
-0.000146279,-0.035511752,0.15359185,0.255119668,-0.017540551,0.156240409,0.020452416,-0.274570376,-0.013474032,-0.037086164,0.183335276,0.038310436,0.186151768,0.163110416,-0.202979125,0.221138256,0.189532273
-0.000156727,-0.035625774,0.151686401,0.253743173,-0.012062298,0.155053854,0.022573177,-0.264560408,-0.013757309,-0.036504312,0.180632231,0.038247411,0.187333383,0.16411763,-0.201669508,0.219632482,0.187965394
-0.000134835,-0.031695351,0.154004717,0.246951757,-0.009958158,0.163496815,0.021360892,-0.256452457,-0.01642103,-0.036945528,0.178340695,0.032575572,0.19108733,0.163498431,-0.20243093,0.217940944,0.186205214
-0.000142959,-0.030495804,0.154480801,0.247971288,-0.010934996,0.161917485,0.021173119,-0.258731774,-0.016829316,-0.036574939,0.176989515,0.030781085,0.190942072,0.163461601,-0.203401977,0.217877155,0.186138836
-0.000170818,-0.026926361,0.154485345,0.248300291,-0.007796052,0.155276524,0.017197104,-0.266278627,-0.020773517,-0.040126576,0.175372832,0.034958848,0.18881673,0.163303614,-0.202515416,0.216803141,0.18502124
-0.000154705,-0.028764849,0.152419347,0.247633149,-0.005482478,0.153700434,0.015306294,-0.266316969,-0.025617583,-0.038718556,0.174416002,0.03468786,0.190244251,0.161476027,-0.202591354,0.216196372,0.184389848
-0.000155553,-0.027854735,0.151398338,0.250905227,-0.003254443,0.154851771,0.01480541,-0.267813307,-0.026442625,-0.038662315,0.174405634,0.034269391,0.190786091,0.161024126,-0.202086554,0.216230085,0.184424929
-0.000184885,-0.033787962,0.128307938,0.25586982,-0.014545921,0.144951694,0.025473497,-0.263241464,-0.03579047,-0.031599,0.166469082,0.035617326,0.196254073,0.163167692,-0.198093043,0.212871911,0.180930481
-0.000154443,-0.037904241,0.13403474,0.248621073,-0.018778235,0.141429751,0.028945121,-0.257047832,-0.025296907,-0.03034951,0.165881371,0.037671035,0.193540379,0.162320608,-0.206079083,0.212930466,0.180991413
-0.000130598,-0.041173779,0.141900598,0.243020105,-0.019753917,0.154116887,0.027636438,-0.253220292,-0.020465561,-0.031482006,0.178463621,0.033112301,0.193733907,0.157976759,-0.209887788,0.214656879,0.182787883
-0.000107457,-0.039341179,0.143948207,0.246065771,-0.013297585,0.14600377,0.030295848,-0.257363336,-0.019083211,-0.038607961,0.179906376,0.03323935,0.189148946,0.157847807,-0.215371848,0.216322076,0.184520652
-0.000118802,-0.040685578,0.141710531,0.246687504,-0.013872883,0.146310984,0.028636058,-0.257082939,-0.017926602,-0.039398,0.178255678,0.033568407,0.18977116,0.157749119,-0.214789444,0.215911561,0.184093479
-8.05E-05,-0.039850847,0.139635332,0.247427153,-0.018516956,0.153968838,0.036390204,-0.263020918,-0.009174095,-0.048318318,0.182451061,0.027740454,0.18976366,0.159251059,-0.210813346,0.219104981,0.187416487
-7.29E-05,-0.039781068,0.140183746,0.247659252,-0.018314489,0.153279257,0.034730439,-0.261621607,-0.007436352,-0.049339334,0.182341525,0.025480431,0.190121109,0.158909474,-0.212598641,0.219514019,0.187842125
-5.12E-05,-0.039838135,0.137750135,0.250723505,-0.009383932,0.145652372,0.034539476,-0.256790967,-0.002269607,-0.050609167,0.181763034,0.023526663,0.188619668,0.158328965,-0.212871108,0.21703514,0.185262652
-1.44E-05,-0.034022391,0.143337335,0.247774602,-0.006393345,0.144289502,0.034351494,-0.254395485,-0.00193595,-0.04900278,0.184476569,0.019777276,0.188931461,0.160376275,-0.210922184,0.216044196,0.184231497
-1.11E-05,-0.036966914,0.142171263,0.241615098,-0.003471148,0.151247915,0.04012413,-0.253204163,0.004658139,-0.051493421,0.185180387,0.019087989,0.187539741,0.158963958,-0.207444825,0.214550947,0.182677652
3.66E-06,-0.035596239,0.137168059,0.245205453,-0.006992291,0.156027897,0.042956222,-0.257367081,0.002094855,-0.046337263,0.187377086,0.017761286,0.187749822,0.160382184,-0.205551998,0.214046352,0.182152581
3.55E-05,-0.029490244,0.132804216,0.241541708,-0.011265741,0.158052477,0.047564238,-0.25879061,-0.002514399,-0.050258938,0.189156479,0.012255218,0.184222065,0.164354366,-0.205744461,0.215359279,0.183518786
2.02E-05,-0.030119034,0.133177326,0.235533693,-0.008834924,0.159988068,0.05017743,-0.262350574,-0.00766982,-0.046261573,0.18927024,0.01638674,0.183491174,0.163763303,-0.203374167,0.214302239,0.182418852
2.50E-05,-0.028576348,0.133077043,0.236159891,-0.009772447,0.160907268,0.051080366,-0.262453441,-0.00712055,-0.046031544,0.189432859,0.015853294,0.184018964,0.164488717,-0.202318407,0.214697444,0.182830094
1.49E-05,-0.023430343,0.136753477,0.234286822,-0.004239962,0.164539386,0.056605103,-0.262584389,-0.010049452,-0.04675512,0.187636149,0.008176432,0.182061557,0.16433301,-0.201218623,0.213002988,0.181066878
1.30E-05,-0.024357683,0.138562925,0.232375087,-0.000220836,0.162063935,0.057706391,-0.266559935,-0.013926005,-0.044579588,0.186714071,0.010050523,0.181164567,0.16289352,-0.20207528,0.212647712,0.180697184
-2.11E-06,-0.024090745,0.135987507,0.231447153,-0.006339519,0.162786108,0.055624562,-0.266414162,-0.010514175,-0.046766941,0.184032663,0.009618714,0.181675705,0.162726271,-0.200969549,0.211730969,0.179743241
-3.80E-06,-0.02429269,0.136031035,0.23092552,-0.006152863,0.164721492,0.055774951,-0.265820417,-0.010386727,-0.046568399,0.183863305,0.010124163,0.181375571,0.162631557,-0.200725476,0.211561944,0.179567357
9.79E-06,-0.024271369,0.13727579,0.232603769,-0.005127298,0.162981134,0.057536552,-0.263262236,-0.012010575,-0.046316263,0.183689703,0.013007294,0.181070808,0.163810438,-0.200828167,0.211799599,0.179814655
-1.75E-05,-0.023840375,0.131952058,0.232390761,-0.003764567,0.158917468,0.05227937,-0.258642963,-0.020173908,-0.042304477,0.181648352,0.013772556,0.181869467,0.164259442,-0.203440634,0.210355926,0.178312399
-2.43E-05,-0.026720382,0.130283543,0.233699951,-0.001626659,0.165154569,0.052633721,-0.25601226,-0.022071656,-0.041562058,0.181819549,0.014583944,0.184863098,0.163128018,-0.201265268,0.210021225,0.177964115
6.95E-06,-0.028580009,0.128893947,0.22958698,0.005817368,0.171774279,0.046358737,-0.254178355,-0.030186851,-0.038271358,0.176284719,0.01460917,0.184696417,0.160448709,-0.203175619,0.207338293,0.17517231
-2.14E-06,-0.027327513,0.127241376,0.229029289,0.005205166,0.172771336,0.046775429,-0.256550604,-0.030184236,-0.038486009,0.176243786,0.013448785,0.185290429,0.16034578,-0.203647004,0.20690326,0.174719625
-1.50E-05,-0.027279423,0.128638624,0.233339804,0.003967178,0.17338836,0.049597007,-0.252088303,-0.027544371,-0.039980352,0.178675857,0.013963814,0.187932783,0.158331558,-0.203202408,0.20642976,0.17422691
-2.57E-05,-0.026683309,0.128260099,0.235100466,0.003956989,0.170852893,0.049513937,-0.252483416,-0.029342514,-0.039938487,0.177034306,0.015030037,0.187211594,0.158903831,-0.204351051,0.20687546,0.174690696
-3.01E-05,-0.026313639,0.130225222,0.233425913,0.003753704,0.16874298,0.051058057,-0.252539683,-0.033526615,-0.039208284,0.175770512,0.015527506,0.187345733,0.158758511,-0.204214611,0.206542005,0.17434371
8.42E-06,-0.026526418,0.134053413,0.230331208,-0.007865005,0.169868812,0.060737136,-0.251806668,-0.026724914,-0.039628248,0.17689011,0.010538617,0.188444082,0.160121083,-0.202851334,0.206476026,0.174275053
1.28E-05,-0.026671349,0.133223297,0.23045945,-0.009842654,0.168379481,0.060947564,-0.25057591,-0.02467725,-0.0401059,0.178398019,0.009964452,0.188695111,0.160321779,-0.203167908,0.206593198,0.17439698
2.58E-05,-0.024843519,0.132934754,0.230489085,-0.015814513,0.167266846,0.063432925,-0.250836401,-0.025549297,-0.040501708,0.182119182,0.00928068,0.188639236,0.161013619,-0.203131279,0.207092332,0.174916369
4.61E-05,-0.027688402,0.130997432,0.232836404,-0.013140161,0.162176502,0.059238654,-0.254821582,-0.029985466,-0.041009906,0.181232307,0.012047001,0.187542557,0.158868933,-0.204244463,0.205192132,0.172939059
5.22E-05,-0.027662971,0.130962648,0.233329625,-0.013276971,0.161929806,0.06013601,-0.254735985,-0.029547549,-0.04067945,0.18143398,0.011827867,0.187761754,0.159070396,-0.203637657,0.205181872,0.172928383
5.10E-05,-0.028100034,0.130295819,0.234028556,-0.013041779,0.161752107,0.060027837,-0.255300464,-0.030199003,-0.040975002,0.180943385,0.012161472,0.187924759,0.159077917,-0.203476318,0.205377085,0.173131517
5.25E-05,-0.027761118,0.130862941,0.232858955,-0.012435214,0.16206659,0.059624174,-0.255799889,-0.030296965,-0.041658728,0.181016262,0.011785966,0.18692009,0.15916289,-0.203694659,0.205221233,0.172969341
5.15E-05,-0.027593607,0.130670141,0.23300684,-0.012176581,0.161598703,0.058323245,-0.25610979,-0.030700081,-0.041659846,0.180661907,0.01194816,0.187090398,0.159201683,-0.203792912,0.205201184,0.172948478
7.78E-05,-0.028385395,0.128062119,0.230110756,-0.014600192,0.159992353,0.058139136,-0.25675771,-0.03597019,-0.043270511,0.181552486,0.01485278,0.186104452,0.160121324,-0.203482263,0.204866258,0.172599961
5.85E-05,-0.029921253,0.129625463,0.231136691,-0.014065788,0.160449203,0.06001369,-0.260628608,-0.038639472,-0.041902028,0.18044611,0.017347559,0.186613187,0.159454391,-0.20360566,0.205938194,0.173715396
5.41E-05,-0.029949429,0.129403829,0.231327786,-0.014621297,0.160244681,0.059385805,-0.260034156,-0.038215982,-0.041719878,0.180389408,0.017510057,0.187004226,0.159382873,-0.203704172,0.205952085,0.173729851
6.85E-05,-0.032008253,0.128034978,0.22802314,-0.015711556,0.16115507,0.057908009,-0.257824282,-0.039561516,-0.040727059,0.180620383,0.017239288,0.187480547,0.158047151,-0.203571673,0.204514649,0.172234085
3.63E-05,-0.032494415,0.132948066,0.225765867,-0.022099831,0.164737591,0.059106905,-0.25395015,-0.034633366,-0.038494696,0.185057538,0.016249773,0.188049227,0.157121335,-0.203478492,0.204460442,0.172177677
5.43E-05,-0.028964816,0.131384708,0.225639974,-0.030297953,0.163311945,0.062087386,-0.254881869,-0.02913189,-0.040006171,0.186574044,0.008231946,0.186713893,0.158489239,-0.201325841,0.203968234,0.171665495
4.03E-05,-0.030499607,0.131197878,0.225067644,-0.029303779,0.167255107,0.059672285,-0.253612448,-0.026082788,-0.038095556,0.185638621,0.005867134,0.186136104,0.157895531,-0.200289172,0.202979281,0.170636411
3.70E-05,-0.030573001,0.133198112,0.223006721,-0.028393737,0.169067056,0.070978108,-0.25271506,-0.026608265,-0.040801061,0.190166898,0.007521457,0.185133546,0.156964413,-0.198003648,0.202213095,0.169839133
2.91E-05,-0.027856039,0.133173206,0.224143508,-0.029832773,0.172625812,0.071347161,-0.25341562,-0.024092089,-0.0428094,0.190588684,0.006033935,0.185127725,0.157829865,-0.197014611,0.202753294,0.170401254
1.57E-05,-0.028739106,0.135530003,0.223224119,-0.028828889,0.170982942,0.07267386,-0.254974984,-0.025034333,-0.041976094,0.188770332,0.007214945,0.184623246,0.157411236,-0.196325429,0.202317053,0.16994731
2.61E-05,-0.028241588,0.134115209,0.222679716,-0.028739175,0.170827214,0.073209729,-0.255891962,-0.024761768,-0.042780081,0.188496293,0.005888914,0.185002772,0.156971479,-0.195902296,0.201774068,0.169382291
7.20E-05,-0.027665696,0.135452676,0.218561994,-0.013001123,0.180293911,0.070911956,-0.256072418,-0.033702187,-0.038246312,0.197888368,0.001834991,0.1861137,0.155624669,-0.199838773,0.204156088,0.171860973
7.41E-05,-0.027718742,0.135009142,0.218453266,-0.013206232,0.179782125,0.070769546,-0.255912638,-0.033501354,-0.038437484,0.197528252,0.001981143,0.185898306,0.155638455,-0.200000533,0.203898323,0.171592748
5.20E-05,-0.027220934,0.129513334,0.223118051,-0.007376149,0.190374185,0.063000549,-0.255231304,-0.029854493,-0.038683541,0.196996894,0.000879677,0.187351613,0.154271177,-0.198864712,0.203858295,0.171551095
4.62E-05,-0.030527161,0.114245637,0.224335212,-0.017802235,0.194656413,0.057862841,-0.257287983,-0.029788481,-0.037122666,0.198975863,0.000540555,0.18810808,0.159739758,-0.198275701,0.205709399,0.173477317
1.84E-05,-0.039566925,0.111786047,0.223513727,-0.01168869,0.199305561,0.053212687,-0.245664125,-0.034121592,-0.040511579,0.190075528,0.006841811,0.180513589,0.16221772,-0.199249239,0.205433369,0.173190085
-2.56E-06,-0.041673121,0.113646842,0.223443274,-0.018421183,0.200377376,0.055385543,-0.246838622,-0.027681016,-0.045374847,0.188268355,0.010599652,0.178876876,0.160737044,-0.201102911,0.206189991,0.173977411
4.25E-05,-0.03661555,0.104760794,0.219727062,-0.021724552,0.207744105,0.053552464,-0.259236233,-0.027952857,-0.053185215,0.18871274,0.006794395,0.180302369,0.161567605,-0.197113165,0.206844181,0.174658148
1.43E-05,-0.034283751,0.102666802,0.217500447,-0.022528694,0.207593633,0.055997522,-0.265987317,-0.033800848,-0.052702504,0.186171627,0.009885117,0.180886718,0.161645322,-0.19449327,0.20684574,0.17465977
2.96E-05,-0.036162515,0.104590336,0.212292695,-0.032638846,0.207721232,0.049244521,-0.259220593,-0.023568046,-0.056035875,0.182910206,0.012233174,0.179625571,0.162344067,-0.195944315,0.206215496,0.174003951
5.97E-05,-0.035688139,0.10815101,0.212546508,-0.045181731,0.209844647,0.051740093,-0.255682999,-0.018369814,-0.060494913,0.208720541,0.018485294,0.174562752,0.161574842,-0.200211286,0.209517542,0.177439993
8.99E-05,-0.03325615,0.113672836,0.214123926,-0.0359283,0.218078843,0.047431121,-0.256803475,-0.018976115,-0.055507644,0.210680733,0.019677314,0.17473157,0.15910612,-0.205867048,0.210921612,0.17890104
9.41E-05,-0.033075315,0.113825362,0.214408877,-0.035778843,0.219498734,0.047316259,-0.256804727,-0.018014266,-0.055742966,0.211282354,0.019418734,0.174671769,0.159179951,-0.205971211,0.211569305,0.179575016
0.000106983,-0.03412313,0.114354115,0.213864626,-0.031793183,0.219820394,0.044976792,-0.255708443,-0.019537884,-0.054340907,0.210329795,0.020033147,0.174849523,0.158980243,-0.205801485,0.211143935,0.179132384
0.000112764,-0.033878532,0.114752421,0.212726721,-0.031544952,0.220925131,0.043807707,-0.256002629,-0.020020368,-0.054569662,0.210697209,0.019735337,0.174371727,0.15866642,-0.206169752,0.210912532,0.178891591
0.000130064,-0.03650816,0.11644044,0.215905717,-0.025072647,0.217036556,0.038769317,-0.256561554,-0.019609747,-0.060472979,0.208933014,0.020928219,0.172654613,0.158995316,-0.208670922,0.212286938,0.18032177
0.000123684,-0.036038322,0.112440967,0.217000155,-0.022522574,0.212188381,0.038796903,-0.263028174,-0.020963581,-0.065140807,0.20970237,0.024079944,0.172165063,0.159152426,-0.207264322,0.212430773,0.180471442
0.000114408,-0.037196299,0.112839185,0.21698186,-0.022612101,0.213910092,0.038560047,-0.262320413,-0.018751356,-0.065135233,0.208976667,0.025157049,0.171539406,0.158970458,-0.207784255,0.212655268,0.180705047
0.000120493,-0.037841315,0.112284411,0.217508392,-0.023505403,0.210536675,0.039264703,-0.262702461,-0.018772917,-0.065389292,0.209503061,0.026007862,0.171770288,0.159340699,-0.207753014,0.212771133,0.180825613
0.000129182,-0.03584206,0.110713274,0.217870174,-0.023293556,0.210679084,0.043004075,-0.26445504,-0.021057119,-0.065119961,0.208991331,0.025834062,0.171847054,0.159047353,-0.206184642,0.212116175,0.180144078
0.000118613,-0.03807158,0.108701323,0.216429234,-0.026919088,0.211427436,0.041858099,-0.264274781,-0.019432378,-0.065116151,0.208804461,0.026195315,0.171758913,0.158819599,-0.20606877,0.211935517,0.179956089
0.000140929,-0.038879076,0.110106689,0.213165142,-0.027557265,0.212017728,0.043797734,-0.267931388,-0.021005084,-0.062898116,0.208443134,0.025138552,0.172167598,0.158612066,-0.20604221,0.212629193,0.180677914
0.000147048,-0.037818121,0.107467551,0.213622468,-0.024189574,0.211427678,0.044992746,-0.270041381,-0.02452338,-0.061580354,0.20825493,0.025897133,0.172116618,0.158827054,-0.204552481,0.212077768,0.180104112
0.000166341,-0.034884998,0.103203505,0.214484856,-0.032236069,0.21364137,0.046237848,-0.27008596,-0.020266594,-0.061618238,0.210016389,0.022579544,0.172601343,0.159115399,-0.202667298,0.21116459,0.179153877
0.00017067,-0.032765588,0.10229687,0.214284893,-0.036111839,0.215910311,0.042002791,-0.269927462,-0.023462078,-0.06100336,0.211589579,0.017773663,0.174756883,0.159637623,-0.202225011,0.211255283,0.179248251
0.000141554,-0.039428322,0.10268991,0.212322344,-0.029083108,0.220128985,0.041440191,-0.270736302,-0.025559317,-0.058734307,0.21099292,0.020093849,0.173727451,0.156164558,-0.204183049,0.209993119,0.177934869
6.74E-05,-0.037881919,0.109914374,0.213089299,-0.032403855,0.220621893,0.053540427,-0.272970863,-0.0245859,-0.061922631,0.211365287,0.021583901,0.17161145,0.155455393,-0.200576556,0.211307439,0.179302523
5.01E-05,-0.037396082,0.10719636,0.212934728,-0.030743155,0.220082807,0.052826286,-0.27539804,-0.024895408,-0.063364494,0.207484568,0.023328465,0.170616047,0.154797333,-0.200886459,0.210998385,0.178980928
6.15E-05,-0.03683989,0.106468028,0.214044597,-0.029700681,0.22068805,0.053820224,-0.275163751,-0.025207225,-0.065451645,0.208279107,0.02216533,0.170738178,0.154681373,-0.200754045,0.210883677,0.178861565
6.12E-05,-0.035154745,0.106425598,0.216380209,-0.029868799,0.222611575,0.050868612,-0.274617347,-0.026510572,-0.06579525,0.206636988,0.021719446,0.171003947,0.154736166,-0.201232322,0.210931009,0.178910818
5.32E-05,-0.034248582,0.106867804,0.21596943,-0.030077591,0.223370361,0.052072758,-0.275390578,-0.027055108,-0.065710176,0.206626779,0.021643358,0.170942458,0.154807041,-0.200615409,0.210837378,0.178813388
4.18E-05,-0.033837328,0.1055364,0.211043457,-0.030008243,0.22390906,0.052745805,-0.279775813,-0.030921091,-0.066784648,0.20650497,0.022756831,0.170770835,0.15326014,-0.199814907,0.20963737,0.177564684
4.51E-05,-0.033277121,0.105063687,0.211603649,-0.030457009,0.22300062,0.051738884,-0.280081849,-0.032080913,-0.066456244,0.206545695,0.023478386,0.170796019,0.153260644,-0.200001712,0.209274736,0.177187334
2.54E-05,-0.034104529,0.107959924,0.214211834,-0.029242138,0.225392256,0.047995447,-0.275876775,-0.033497637,-0.062933435,0.20637992,0.022148169,0.169734688,0.154237874,-0.202248641,0.210217012,0.178167847
2.02E-06,-0.039070442,0.104960285,0.214513869,-0.030925201,0.226159836,0.05051189,-0.274972536,-0.030181836,-0.061146787,0.208171856,0.018046873,0.170630606,0.153300765,-0.201508835,0.209824912,0.177759836
1.19E-05,-0.039856628,0.102731417,0.213583055,-0.032193992,0.226750552,0.04749361,-0.275597404,-0.031185075,-0.059756767,0.206710156,0.018747061,0.170718565,0.152831735,-0.200177468,0.209575914,0.177500734
3.58E-05,-0.045167664,0.09753614,0.213481855,-0.037646462,0.226646213,0.046532261,-0.269438873,-0.030400816,-0.059508463,0.206089261,0.021694712,0.171117974,0.152274565,-0.199366553,0.208021044,0.175882767
5.03E-05,-0.046047505,0.096615872,0.212944888,-0.038355072,0.227681089,0.045939782,-0.268577699,-0.03116427,-0.05943892,0.205500601,0.020966448,0.171474767,0.151278265,-0.198651596,0.207742281,0.175592693
