intercept,r13_lag,r_onfh,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
-6.54092102094305e-07,-0.158490575867095,0.0804178919981587,0.094393032950403,0.137074239988791,0.0092041098118164,0.132761706522109,0.0418555370302313,-0.177618821934976,-0.00946541978558044,-0.0230917449596443,0.0640792428018053,-0.0176585694648891,0.167276007704611,2016-07-25,2016
-2.9239279729635e-07,-0.15844218743212,0.0804273645079189,0.0943957065069267,0.136843866516823,0.00928879217546793,0.132860880057548,0.041930374566888,-0.177683986647018,-0.00963108575295233,-0.0230565475805843,0.064104913666885,-0.0176647005861455,0.167294431971615,2016-07-26,2016
-7.20818803130519e-07,-0.158456518795613,0.0804180309347457,0.0944647267418453,0.136908065446956,0.00926289891128453,0.133006518872469,0.0419377770711442,-0.17768761369357,-0.00954363425773914,-0.0231374587674716,0.0640576060288973,-0.017701614500273,0.167255500449442,2016-07-27,2016
-8.37515089333899e-07,-0.158446986768347,0.0804201799172351,0.094480238545086,0.136925884799296,0.00923853471571453,0.132998496543433,0.0419486204286325,-0.177704303341283,-0.00956825940654726,-0.0231579457663156,0.0640599137241546,-0.0177025586556137,0.167251245436273,2016-07-28,2016
-7.49743869137764e-07,-0.15845081615092,0.0804179777628008,0.0944772096714667,0.136954762229615,0.00925387818632312,0.133012695980593,0.0419395838767564,-0.177714949658306,-0.00955609686119012,-0.0231539279821687,0.0640656564112133,-0.0177153636604393,0.167246080402585,2016-07-29,2016
4.0268842079418e-07,-0.158495657194602,0.0803967561416184,0.0946221982573985,0.137038075220682,0.00940396784155717,0.132635637757805,0.0413357421187998,-0.177591285806903,-0.00938186707670216,-0.023104648655918,0.0638618717482904,-0.0175967012310077,0.167071121686,2016-08-01,2016
1.1634375122561e-06,-0.158407474417887,0.0803558127571688,0.0944244476683073,0.136744882735932,0.00958778536456545,0.132475888710497,0.0414719761345805,-0.177875338866917,-0.00946457260067357,-0.0231540047243097,0.064027901037781,-0.0175750041537668,0.167062920393353,2016-08-02,2016
1.59191653627432e-06,-0.158380562218826,0.0803563083209702,0.0944410679570435,0.136740056586506,0.00962751021898421,0.13251386161283,0.041463893534965,-0.177821702176133,-0.00944752492673845,-0.023190489149587,0.0639572862683673,-0.0175590476347554,0.167103632067324,2016-08-03,2016
1.75674213722605e-06,-0.158368571302079,0.0803560992633688,0.0944370724014908,0.136779830488637,0.0096123023678476,0.132548371778855,0.0414585480660505,-0.177858908856583,-0.00946302875970686,-0.0231851554833808,0.0639434355204138,-0.0175509905828484,0.167103347057031,2016-08-04,2016
1.49959431673647e-06,-0.158386642460371,0.0803279284794252,0.094446204333621,0.136753691771942,0.00959861005197632,0.132555519646771,0.0414217398358123,-0.177825325419507,-0.00943324050497761,-0.0232083792246247,0.0639618697740657,-0.0175359887452319,0.167085723074079,2016-08-05,2016
1.88998361613304e-06,-0.15838001223726,0.0803275247314252,0.0944124020143017,0.136779607112965,0.00962235258362633,0.132534098182786,0.0413926455736038,-0.177824399883985,-0.00943830341394927,-0.0232011084245261,0.0638922845078739,-0.0175393741178448,0.167096756197295,2016-08-08,2016
1.89620816915733e-06,-0.15837978118759,0.0803277206230366,0.0944127723807652,0.136779564635152,0.00962297144214361,0.132533561802024,0.04139111357814,-0.177825114165124,-0.00943860390110573,-0.023201737869901,0.06389153548637,-0.017539290162985,0.167096927775649,2016-08-09,2016
2.06940367835891e-06,-0.158372987040149,0.0803266592859582,0.094418027197103,0.136773328534916,0.00955693109137729,0.132524636764518,0.0414210042956488,-0.177805704200391,-0.0094594180805663,-0.0232036171381884,0.0638643498416963,-0.0175353769758587,0.167114301929842,2016-08-10,2016
1.81436731052159e-06,-0.158375609379294,0.0803157170902454,0.0944167904369743,0.136723937230094,0.00953557435710588,0.132498777632178,0.0414321294446469,-0.177808163495818,-0.00945439918850774,-0.0232124988966974,0.0638409890885162,-0.017499846895831,0.167111326685351,2016-08-11,2016
1.94758034091346e-06,-0.158379212532694,0.0803127893630571,0.0944181620478216,0.136740918274047,0.00954796793814818,0.132471272507018,0.0414127412408318,-0.177819376066387,-0.00946564741126912,-0.0232223137584347,0.0638499173542573,-0.0174957648549666,0.167114473603903,2016-08-12,2016
1.58590508773595e-06,-0.158386682730971,0.080297100625496,0.0943866810570451,0.1367172177119,0.00951757396124779,0.132511348171095,0.0413730747584548,-0.17778264257146,-0.00945606734972164,-0.0232071887233801,0.0638627224203093,-0.0175035899840259,0.167135560639399,2016-08-15,2016
1.07084537826003e-06,-0.158356664374389,0.0803268381724103,0.094371261158936,0.136760166097345,0.00938472427515774,0.132559146384003,0.0414337739701675,-0.17786040154388,-0.00930754945758825,-0.023227408249594,0.0638797611663127,-0.0175633602861789,0.167149470336408,2016-08-16,2016
1.29789836587943e-06,-0.158383039649627,0.0803147305452317,0.094377973375875,0.1367622443301,0.00934923759513542,0.132533783960277,0.041503333434747,-0.177759118677214,-0.0092969188985666,-0.0232146365622551,0.063953940279251,-0.0175642118840173,0.167159455298047,2016-08-17,2016
1.43533583624717e-06,-0.158383289037703,0.0803159075526173,0.0943786536927575,0.136791947543706,0.00934459552482713,0.132509791372854,0.0414678301537847,-0.177749460298212,-0.00928618789580041,-0.0232016117218047,0.0639545501007135,-0.0175683532275894,0.167171649108619,2016-08-18,2016
1.06790031133015e-06,-0.15838316996328,0.0803478630004379,0.0942923989648628,0.136786481255558,0.00929277992268788,0.132516074008103,0.0414484282575057,-0.177601412086175,-0.0092887610903897,-0.0232400133982126,0.063939810370386,-0.017618856463648,0.16717119070408,2016-08-19,2016
8.14416285395737e-07,-0.158381682370176,0.0803549764600445,0.0942379612921093,0.136796565157763,0.00939821908742705,0.132479551500447,0.0413331450871914,-0.177545808910376,-0.00921852284513729,-0.0233136713614787,0.0639590804603202,-0.0176439759902785,0.167158741149955,2016-08-22,2016
2.64992726043558e-07,-0.158382767150472,0.0803116730848793,0.0942577367373715,0.136790910435813,0.00947075782619474,0.132510232279765,0.041370104044119,-0.17750400217967,-0.00926779606155458,-0.0232905897659522,0.0639563850364342,-0.0175964052806309,0.167163161600831,2016-08-23,2016
7.16987223663816e-07,-0.158404399277883,0.0803042419827375,0.0942480369680246,0.136728200802793,0.00951155563031328,0.13246693241981,0.0414138479046839,-0.177451146716481,-0.00932398493426474,-0.02331249639693,0.0638557588221432,-0.0175746067160583,0.167085526871458,2016-08-24,2016
9.35532305543586e-07,-0.158400821932428,0.0802993850086987,0.0942642880461091,0.136733545138268,0.0095594316275271,0.132440616924888,0.0413949342012439,-0.177429757568601,-0.00932033929818863,-0.0233806308517552,0.0638322553811312,-0.0175897666103656,0.167098853793772,2016-08-25,2016
